datetime,open,high,low,close,volume
1536537600000.0,1.8419999999999999,1.922,1.781,1.85,8644003.647
1536624000000.0,1.85,1.901,1.709,1.751,5489862.973999999
1536710400000.0,1.754,1.758,1.565,1.7380000000000002,9523619.51
1536796800000.0,1.7369999999999999,1.943,1.732,1.89,12472865.248
1536883200000.0,1.8940000000000001,1.915,1.765,1.8119999999999998,5947687.686000001
1536969600000.0,1.8119999999999998,1.9140000000000001,1.776,1.839,3593186.462
1537056000000.0,1.839,1.841,1.774,1.828,7328893.754
1537142400000.0,1.828,1.885,1.656,1.681,10112665.951
1537228800000.0,1.685,1.756,1.64,1.7209999999999999,8682030.177000001
1537315200000.0,1.72,1.75,1.631,1.712,8917777.425
1537401600000.0,1.712,1.8430000000000002,1.686,1.827,7498484.749
1537488000000.0,1.83,2.2119999999999997,1.805,2.156,12239784.192
1537574400000.0,2.156,2.265,1.9709999999999999,2.0580000000000003,10263376.726
1537660800000.0,2.057,2.17,2.002,2.079,8325558.376
1537747200000.0,2.08,2.092,1.871,1.902,6997057.285
1537833600000.0,1.902,1.903,1.749,1.8659999999999999,7404353.029
1537920000000.0,1.8659999999999999,1.91,1.7819999999999998,1.829,6327551.031
1538006400000.0,1.829,1.956,1.8,1.9180000000000001,6201954.744
1538092800000.0,1.919,2.1109999999999998,1.8969999999999998,2.017,11969446.19
1538179200000.0,2.015,2.0180000000000002,1.903,1.982,6293444.818
1538265600000.0,1.983,2.0340000000000003,1.935,2.006,3593906.611
1538352000000.0,2.006,2.0269999999999997,1.944,1.99,1654447.581
1538438400000.0,1.984,2.032,1.955,1.976,1341826.017
1538524800000.0,1.975,1.99,1.865,1.912,4581514.67
1538611200000.0,1.912,1.974,1.901,1.9240000000000002,3693928.298
1538697600000.0,1.923,1.9680000000000002,1.903,1.95,3668445.5089999996
1538784000000.0,1.952,1.979,1.915,1.931,3054915.778
1538870400000.0,1.931,1.942,1.896,1.9380000000000002,2972780.2860000003
1538956800000.0,1.9369999999999998,2.144,1.921,2.077,6369535.4629999995
1539043200000.0,2.075,2.165,2.022,2.073,5026981.041999999
1539129600000.0,2.072,2.094,1.99,2.062,4568044.392
1539216000000.0,2.062,2.063,1.709,1.724,7191663.0479999995
1539302400000.0,1.724,1.837,1.7,1.7730000000000001,5724557.807999999
1539388800000.0,1.7730000000000001,1.82,1.768,1.796,3296472.361
1539475200000.0,1.797,1.8630000000000002,1.7519999999999998,1.806,1204848.9309999999
1539561600000.0,1.8030000000000002,2.17,1.751,1.88,5725952.817000001
1539648000000.0,1.882,1.93,1.8259999999999998,1.882,916796.202
1539734400000.0,1.8780000000000001,1.9180000000000001,1.86,1.899,2857148.46
1539820800000.0,1.899,1.9480000000000002,1.839,1.8659999999999999,3642961.895
1539907200000.0,1.867,1.885,1.818,1.8259999999999998,1455723.293
1539993600000.0,1.8259999999999998,1.88,1.8119999999999998,1.869,666303.374
1540080000000.0,1.869,1.902,1.83,1.845,760578.858
1540166400000.0,1.8430000000000002,1.87,1.8,1.8359999999999999,2700996.35
1540252800000.0,1.8359999999999999,1.8419999999999999,1.791,1.8019999999999998,2894199.889
1540339200000.0,1.8019999999999998,1.83,1.796,1.808,1312238.623
1540425600000.0,1.807,1.808,1.758,1.765,1074256.388
1540512000000.0,1.766,1.778,1.7269999999999999,1.767,1354922.8480000002
1540598400000.0,1.767,1.7819999999999998,1.702,1.712,1069047.4270000001
1540684800000.0,1.714,1.849,1.705,1.775,1465359.899
1540771200000.0,1.775,1.797,1.635,1.6569999999999998,2066887.279
1540857600000.0,1.659,1.685,1.6230000000000002,1.646,929524.257
1540944000000.0,1.6469999999999998,1.6780000000000002,1.5959999999999999,1.6640000000000001,1259866.46
1541030400000.0,1.6640000000000001,1.724,1.635,1.6969999999999998,1130584.369
1541116800000.0,1.699,1.7280000000000002,1.672,1.694,1238065.472
1541203200000.0,1.6909999999999998,1.695,1.6540000000000001,1.6640000000000001,788359.05
1541289600000.0,1.665,1.766,1.649,1.733,1589063.9440000001
1541376000000.0,1.733,1.734,1.6669999999999998,1.695,1177470.73
1541462400000.0,1.693,1.733,1.6780000000000002,1.729,1390521.834
1541548800000.0,1.729,1.7630000000000001,1.671,1.693,1458629.1609999998
1541635200000.0,1.692,1.72,1.656,1.6669999999999998,986211.7840000001
1541721600000.0,1.6669999999999998,1.686,1.61,1.625,613294.606
1541808000000.0,1.625,1.656,1.62,1.645,282659.291
1541894400000.0,1.643,1.6540000000000001,1.605,1.643,244602.825
1541980800000.0,1.6440000000000001,1.6580000000000001,1.581,1.641,718443.292
1542067200000.0,1.641,1.6440000000000001,1.5919999999999999,1.5919999999999999,720531.3690000001
1542153600000.0,1.5930000000000002,1.6,1.262,1.4769999999999999,3829675.5069999998
1542240000000.0,1.4769999999999999,1.52,1.271,1.4969999999999999,3868264.0289999996
1542326400000.0,1.496,1.508,1.355,1.3880000000000001,1911047.927
1542412800000.0,1.3880000000000001,1.389,1.325,1.357,1175092.469
1542499200000.0,1.357,1.38,1.33,1.357,1060383.853
1542585600000.0,1.355,1.358,1.107,1.153,4105909.6610000003
1542672000000.0,1.151,1.172,0.852,1.01,9482250.105
1542758400000.0,1.0090000000000001,1.0979999999999999,0.96,1.046,5873278.885
1542844800000.0,1.045,1.052,0.953,0.972,3473352.59
1542931200000.0,0.97,1.0190000000000001,0.9129999999999999,1.002,3069843.82
1543017600000.0,1.002,1.041,0.895,0.9129999999999999,3117199.1119999997
1543104000000.0,0.912,0.9309999999999999,0.778,0.875,6246053.8379999995
1543190400000.0,0.878,0.909,0.722,0.78,6596136.876
1543276800000.0,0.782,0.785,0.71,0.775,3559731.341
1543363200000.0,0.7759999999999999,0.925,0.773,0.863,6301854.316000001
1543449600000.0,0.865,0.8909999999999999,0.802,0.833,4133155.847
1543536000000.0,0.8340000000000001,0.845,0.743,0.785,3166530.8039999995
1543622400000.0,0.7859999999999999,0.8420000000000001,0.7559999999999999,0.8059999999999999,2352864.506
1543708800000.0,0.8059999999999999,0.858,0.8,0.821,1930327.1609999998
1543795200000.0,0.821,0.8270000000000001,0.732,0.75,2090890.8469999998
1543881600000.0,0.752,0.779,0.685,0.7340000000000001,3453031.8880000003
1543968000000.0,0.737,0.745,0.6629999999999999,0.664,2206030.744
1544054400000.0,0.664,0.69,0.552,0.5529999999999999,3469674.59
1544140800000.0,0.555,0.5710000000000001,0.512,0.556,4892536.438
1544227200000.0,0.556,0.61,0.517,0.547,3513915.631
1544313600000.0,0.547,0.59,0.539,0.564,2129333.169
1544400000000.0,0.564,0.58,0.522,0.534,2543490.31
1544486400000.0,0.5329999999999999,0.539,0.509,0.523,1065643.325
1544572800000.0,0.522,0.5479999999999999,0.512,0.531,1161259.371
1544659200000.0,0.531,0.5329999999999999,0.49700000000000005,0.504,1571874.793
1544745600000.0,0.503,0.51,0.45799999999999996,0.469,1364632.4619999998
1544832000000.0,0.46799999999999997,0.475,0.43,0.45,1580088.517
1544918400000.0,0.451,0.47600000000000003,0.447,0.455,1401167.39
1545004800000.0,0.456,0.612,0.45299999999999996,0.5770000000000001,8635271.722000001
1545091200000.0,0.5770000000000001,0.6890000000000001,0.5429999999999999,0.6890000000000001,12897044.215999998
1545177600000.0,0.688,0.6990000000000001,0.6,0.604,12500867.621
1545264000000.0,0.605,0.679,0.593,0.662,10297575.26
1545350400000.0,0.662,0.8,0.629,0.7040000000000001,11090971.775
1545436800000.0,0.703,0.765,0.688,0.733,6590748.772000001
1545523200000.0,0.7340000000000001,0.777,0.7120000000000001,0.741,4668341.968
1545609600000.0,0.741,0.8240000000000001,0.74,0.762,7971117.395
1545696000000.0,0.7609999999999999,0.768,0.597,0.6535,7264973.469
1545782400000.0,0.6551,0.6862,0.6128,0.6266,6026511.24
1545868800000.0,0.6268,0.634,0.5365,0.5468,7495662.647000001
1545955200000.0,0.5468,0.638,0.5303,0.616,6742999.99
